,0
110,-0.03418687837401627
111,0.9647043010235957
112,1.0403220096026664
113,0.011582286361535209
114,0.02130980211423405
115,1.0200610950352575
116,0.043954897231517284
117,0.03375760660790483
118,1.0364035698769039
119,0.9835480768702792
120,0.9542526177513233
121,0.9566610123308084
122,1.0332125689275424
123,0.9514578249010333
124,-0.0983308936345728
125,0.9625034172622219
126,-0.023372758806657023
127,1.0243028730448203
128,0.00805661982551487
129,1.0725902575380148
130,0.0034193639356185253
131,0.962001192733216
132,0.08216627925006956
133,-0.005494059375908952
134,-0.06582713949654741
135,-0.023435338293766015
136,1.02147862186715
137,-0.0003381132635974606
138,0.0835101583657199
139,-0.03806492602806569
140,-0.11059454665047559
141,1.0878027428080286
142,1.0051590125126226
143,0.07208844229895843
144,0.027908862244901803
145,1.054030624082924
146,-0.04294855995866087
147,0.017175771684247082
148,0.892043494910466
149,1.0761101669095132
150,-0.03989509818698144
151,-0.024274502937654863
152,0.0369668646639314
153,1.0144219119487259
154,-0.002012909076175454
155,0.964316262711248
156,0.08354423685998151
157,0.05723385339951982
158,1.059625868036624
159,1.0091836136041379
160,0.05002794358538879
161,-0.033567590432663004
162,1.0140678057578134
163,-0.011941716737875854
164,0.9263491780003157
165,1.011800658292363
166,0.9830753698455776
167,-0.036388513167754176
168,0.9622154227583948
169,1.0464849614771394
170,-0.07881928405378648
171,1.0447029786541084
172,0.0008108633294772151
173,0.046901604762232145
174,0.9955280763235611
175,-0.035668344408739304
176,0.9585096485209713
177,0.9734929079395075
178,0.06801228685305478
179,-0.027868412962959048
180,-0.026956822966873666
181,-0.025718344522717755
182,1.0541303013143124
183,0.9875395735550022
184,1.0345370629367934
185,1.0447533100023325
186,0.04703253695153773
187,0.9946054284887034
188,-0.03446162743543192
189,1.0042574479606994
190,0.04554360725008366
191,0.937519727865285
192,0.939242607908694
193,1.0340165197579656
194,-0.04894086479897085
195,0.9485037182769527
196,1.092593637287395
197,0.976801062270845
198,-0.058366623445297444
199,0.041409588448361484
200,0.9576911556902508
201,1.0299769038040678
202,1.0192936519184639
203,0.9547988694872054
204,1.0345038801323259
205,0.0002637673253492717
206,-0.019261431718459374
207,0.10757995880803804
208,0.01232249267934886
209,-0.02417493362466219
210,1.0384293377269092
211,0.9337034022010657
212,0.9651251083023782
213,0.9957046735439136
214,-0.0013842047833120558
215,0.0579415689229634
216,0.987779854299319
217,0.9761911705320377
218,0.992252339508117
219,0.044312949253812246
220,-0.024645965918563783
221,0.10910523216313044
222,-0.00893389057590843
223,1.0072009963618913
224,1.036895962997109
225,0.8890143360776076
226,0.9191807077843049
227,0.9742025216517805
228,0.9465659171339598
229,0.9720667746428644
230,-0.061031151096927076
231,-0.02180035243950675
232,-0.013730819892509285
233,0.02684582663259815
234,0.0334084831934315
235,1.040683071047787
236,0.981483701599096
237,1.02663452793367
238,0.002399435618031955
239,1.0510154118323052
240,1.0152187561398638
241,0.9521443589567965
242,0.05973844787388503
243,1.0247213928763519
244,1.0096872847520124
245,1.0636933518140341
246,1.0756533717883123
247,-0.06005844000392686
248,1.0020423770343012
249,0.9608012582347543
250,1.006921831398056
251,1.0356677986305411
252,0.0452153478481308
253,-0.015601293944113932
254,-0.0750228532727593
255,0.9680812113288282
256,0.9381808549183066
257,-0.06198549134369419
258,0.01374895673434254
259,1.046586142921444
260,0.9446424716644238
261,0.9443032556083488
262,-0.0065312106811365326
263,0.014895880029378137
264,0.9870165867237424
265,0.9973072576901312
266,0.9689258325090002
267,0.9585289782312063
268,1.0093712217623891
269,1.0017897784294785
270,1.0645565656019649
271,0.052966816840521964
272,1.061546882003416
273,1.0977685730473836
274,0.05544383044313654
275,1.0260311263444102
276,-0.01743403993139818
277,1.018301284524102
278,0.9746130190741605
279,1.0400547086229943
280,0.9444584655364727
281,-0.005976384260175602
282,0.9352750625037619
283,-0.022130718459515104
284,1.0194410436222028
285,-0.024585892670119642
286,1.0315401209920347
287,0.9121749470877654
288,1.0179634279405556
289,0.9659314215933201
290,1.0505655385715482
291,0.9722556217225289
292,1.0517036012129228
293,1.0270224153705028
294,1.0364880123516966
295,-0.055752055832522136
296,0.9409181340227115
297,0.04480135460854668
298,0.9063604443328569
299,0.04202029342658511
300,-0.035745785519954054
301,0.9974645645822229
302,1.0541530327787247
303,0.9749940329328519
304,0.9958985852789551
305,0.9403786537316827
306,1.0304731452800795
307,0.9222546665742535
308,0.989526504810657
309,1.0054177095488577
310,1.0131989242975175
311,1.041195394640196
312,-0.0019115661017481674
313,1.0043769449012756
314,1.0505841211330893
315,0.9857692283799617
316,0.014181404807053282
317,0.9354909514930948
318,0.01690722585540861
319,0.9489130987938811
320,0.023975216140090655
321,0.035435764703462776
322,-0.014406293613718216
323,-0.05354210250386268
324,1.069798724294866
325,-0.06458415367829494
326,0.9693677537474887
327,1.0262411402289997
328,-0.06518648905794433
329,0.9990843757976609
330,0.005499900319964503
331,0.9549631998260929
332,1.054876739691827
333,1.0097791429554506
334,-0.0676513850049544
335,1.0013089636954855
336,0.9562191168085192
337,0.07201220865891372
338,0.9959189907355821
339,-0.0429149732706248
340,0.04074037706974633
341,-0.04031484108120465
342,1.0492458230770956
343,0.9785761247080546
344,0.9468335528767732
345,0.9694315464685183
346,1.0117948520725437
347,1.0386790342498582
348,-0.018486046627448405
349,0.9497083064242147
350,1.0148263692720878
351,0.9914239038077044
352,0.051888698023503
353,0.01708417827116783
354,1.0289672256372846
355,0.09424421755501136
356,1.01229858415237
357,0.033112843660216024
358,1.0185988877392107
359,1.011624807350141
360,0.001910642507997634
361,0.9661891513795988
362,1.0090304308687852
363,0.03481667873719473
364,0.08886404587115079
365,0.9914517999694813
366,0.9802377787290183
367,1.0151482873714688
368,0.013536276056926092
369,0.9218161115737586
370,0.8984607324871066
371,-0.0582034608184956
372,0.9620960935093003
373,1.0156700364414002
374,0.9658296026447749
375,1.025198105064579
376,1.0023717109101453
377,1.0084007717757308
378,1.0264140555923966
379,1.1365371540458666
380,0.9884955067867824
381,0.9404390113498524
382,0.9517985361673884
383,0.9694958191917259
384,0.997021175993203
385,1.0533387441230069
386,0.966554422416853
387,0.9943065469060544
388,0.00022469251837063987
389,1.061045738678392
390,-0.013131323061868384
391,-0.07327353527892667
392,0.989506983410701
393,1.0104527781511157
394,1.0204336142715125
395,0.9235247531819116
396,1.0221598301622916
397,-0.001493440736790256
398,0.9844723039094048
399,-0.032239706311298216
400,0.029880966376523207
401,1.0873137629630654
402,0.9558512719011769
403,0.0766029189550101
404,0.9927946202850014
405,0.987575312570641
406,0.034347827734809655
407,0.002539901486511458
408,0.05066555638291292
409,1.020145445332462
410,0.03114030038786243
411,0.9758825609620839
412,-0.00942380196304089
413,0.009422759324675685
414,0.05722376981560876
415,0.9983585096012165
416,1.018496229370856
417,1.0281355931845804
418,0.03269399935842438
419,1.024532292009585
420,1.0227765489018696
421,-0.02076139929822126
422,0.9335680432823088
423,0.9675126203373642
424,0.031628491842184026
425,0.010800478273177974
426,1.09273439768562
427,1.0817999649087868
428,0.007829386213336852
429,-0.027012410092677522
430,0.9249363026307035
431,-0.005707580242653656
432,1.0180417319476383
433,0.9999588303132855
434,0.9860089357031163
435,0.9422553553264328
436,0.002190382449505917
437,0.03000642622459086
438,0.0033227139641376392
439,1.0750423275197911
440,1.032945785033374
441,0.9690711018961635
442,0.9896021254730818
443,1.0408767779154777
444,1.0306738180231774
445,0.052393011120304644
446,0.9493458985616676
447,0.9666481193999702
448,1.0717913533167551
449,1.0009104739101475
450,-0.057785259255552064
451,-0.03218865039296828
452,0.9157403746969071
453,-0.04643103887029207
454,0.9545757334265002
455,0.9938109504768119
456,-0.010547044847924696
457,0.007714365177923608
458,0.984779677239584
459,0.976364163748826
460,0.9291281315744659
461,1.0709502207861237
462,0.9509045865022935
463,1.002602084196992
464,0.025582081897460893
465,1.0471550367761346
466,0.9634501087582115
467,0.9552862432093998
468,0.9842451753001406
469,1.0052067191690408
470,0.05229398513535773
471,0.9689112730339444
472,0.9426768284461088
473,0.9419405396256496
474,0.9645408007571716
475,1.0398461731983724
476,0.010091567601381994
477,0.8647772221692189
478,0.9313839016564178
479,0.9839533537311977
480,0.9362474190053495
481,1.001420796416244
482,0.024253253863807417
483,1.0176577849564878
484,1.0381259561463108
485,0.9984836569207461
486,0.9258338608776338
487,1.008792194287366
488,0.014276536192302526
489,0.9252462480521618
490,1.0136637177805417
491,-0.03555159826376356
492,1.062124043831463
493,0.9559929368719149
494,1.0373965362596822
495,-0.0001113064113854788
496,-0.011199444834615168
497,-0.04709676258308118
498,0.11789648275895159
499,1.0649089548596025
500,-0.018659895454301727
501,0.9638199192091872
502,0.9623120230055825
503,0.06171252128974851
504,0.03459143918879277
505,-0.0780392758441483
506,0.976640421700313
507,0.05086755360063655
508,-0.08439056104773235
509,-0.037761960211131866
510,1.100421215737236
511,0.055795124854756524
512,1.0635792264295685
513,1.0758814499315232
514,0.9798608277530191
515,-0.02111576520841063
516,1.0087486084116422
517,0.9980133084033501
518,0.9670131860538841
519,0.9789231646774436
520,-0.0062895321909158305
521,-0.10054642583473047
522,0.9328937182076814
523,-0.03282038759712888
524,0.02262428618816128
525,0.9475832824432756
526,-0.028303574144703168
527,0.9568624295594145
528,0.9794417229521883
529,1.008799309359004
530,0.014857387719559629
531,1.0426187202103818
532,0.9557239812224555
533,0.024732507894063806
534,1.017807261684974
535,0.05098000625054873
536,0.07232303438269594
537,0.03063218071702019
538,0.019541323951717933
539,0.9615982719213301
540,0.014345528874024387
541,1.0118264262208836
542,-0.0617595546134363
543,-0.1207937645203181
544,1.076775264712732
545,0.9696406903978999
546,-0.025874602795533372
547,0.9712418148125557
548,-0.01874697233339537
549,-0.041781317972007556
550,0.07146406055012469
551,1.0623437449132347
552,-0.061835261883261654
553,0.07885957491962767
554,0.9945867216286897
555,1.0608981908832102
556,0.9209042186551009
557,0.02661835323292191
558,1.0306715393810677
559,-0.03614431511713561
560,0.9640462896191823
561,0.9719909697879978
562,0.9509866160721935
563,0.9986943566043821
564,-0.03241955873571954
565,1.0441476345864398
566,1.0232136212218739
567,1.0187541024109716
568,1.0183263476787732
569,0.03967059156913028
570,0.9814669723511869
571,0.016044654397893526
572,0.042640608706696115
573,0.0005278231218117153
574,0.9557818751763659
575,0.03817791199320963
576,0.02393232819473369
577,0.0635356885430945
578,1.006738155497123
579,-0.037301250624477825
580,1.0314676383962105
581,-0.043169910515415126
582,0.015555104266736224
583,1.0217576855211172
584,-0.02099383343570373
585,1.0788398002607968
586,1.0015374428202641
587,0.9588057710576345
588,0.9635161994812547
589,-0.0022752472357148515
590,0.037751163740785805
591,0.04547467894603408
592,0.9211020858442698
593,-0.05203772740641443
594,1.0681726193273873
595,0.031176433818384554
596,0.04951710939237767
597,0.9980431010676017
598,1.0616036444008718
599,1.0138838859658763
600,1.072713085668774
601,0.9592119807935469
602,0.9993883167431593
603,1.019343279814163
604,1.090442180426736
605,-0.0994664946095851
606,1.0193799531053214
607,1.0626824723966821
608,0.9793201111164079
609,0.9569326401291671
610,0.023602658605676164
611,-0.006091725708488696
612,0.9677107601049799
613,-0.05074589972051906
614,0.9945035218610533
615,-0.04416493747969339
616,0.9873889528776784
617,1.009725347262694
618,-0.03801244920850424
619,1.0020463190332456
620,0.9780978487860728
621,1.0513461054227733
622,0.9480377403545776
623,0.004569846767740863
624,0.029871776882506546
625,0.9966071730493311
626,1.0546172396142073
627,1.0598628389463227
628,0.02485950278809773
629,1.0686594561109874
630,1.006781474419829
631,0.014022593239005033
632,0.05679418140763003
633,0.9973957372982876
634,0.977240820908812
635,0.0036962195534682696
636,0.9863245652493806
637,0.0893839585801129
638,1.100548597195199
639,0.9650311086606349
640,1.0238899191180868
641,0.9320434363293211
642,1.0408366168903835
643,0.017688245379583908
644,0.020833230261183153
645,1.001518562741607
646,1.073815690712463
647,1.0031074395355377
648,-0.06292916595675678
649,0.9957298176215494
650,0.9812622374646179
651,-0.021717559707194672
652,0.00035842905572868144
653,0.924751379539592
654,1.0532430556646493
655,1.0582222908752217
656,0.09002613474108144
657,0.06278563183513694
658,0.9677269588850885
659,0.04065432880443436
660,0.09828826887300932
661,0.9902618529969414
662,-0.14322103391273294
663,0.9919123050315339
664,0.9898558913170485
665,0.9458996771524013
666,0.0037927978414127894
667,1.044281634243614
668,-0.007922215443837305
669,-0.016011926158608237
670,1.06337065616947
671,-0.07242062234696577
672,1.0147717587732936
673,1.0316132553432429
674,0.9474043057758392
675,0.9588416038992307
676,1.0354059251959888
677,0.9681409023569032
678,0.009293529434110983
679,0.017153701920325705
680,0.9665490003886772
681,1.0128747947171943
682,0.947129272006796
683,1.012567360288913
684,1.0082890584350752
685,-0.04105487351407808
686,0.958409615752332
687,0.9824907246805175
688,0.9657497985216372
689,0.9926135070577095
690,-0.012490303809856329
691,0.93327824691817
692,0.9409412680651345
693,0.03363497955699559
694,0.020849096108781266
695,0.003448247761356566
696,0.025005398013501566
697,0.9930339178942311
698,1.070396739537637
699,0.9639595768556308
700,0.8686187671242729
701,1.040368762787787
702,0.9530243694899443
703,0.9893052095515396
704,1.0869156936098794
705,0.011825485246156201
706,1.0656254684708184
707,-0.056004808325256825
708,0.010200568407328381
709,1.04639664642947
710,-0.015277400833623424
711,-0.05399150509153345
712,0.9851235807264382
713,0.9842600398953838
714,0.005475843350550961
715,0.9733675114062768
716,0.9913731022104723
717,1.0225088667281312
718,1.0448637516724186
719,1.0519353378671599
720,0.9485371469243632
721,-0.0032359203331327993
722,-0.02831393299418618
723,1.0205460752968778
724,0.9992069245151202
725,0.998665948067553
726,-0.019615772757940277
727,1.0462849455639325
728,-0.02626726302279721
729,1.0198728778531334
730,-0.02911539971775302
731,0.053011977600094386
732,0.9913807906064142
733,0.10606129291833986
734,1.0127105145398196
735,0.04298955789674308
736,0.9704509386165617
737,-0.01663584919225524
738,0.9376620538554097
739,1.0448866413944342
740,-0.032783596619776666
741,1.0318705585327654
742,1.052730769103054
743,-0.011188553108267996
744,0.9706817826193048
745,-0.007450743123524165
746,0.9229929374216569
747,0.9222175732698883
748,-0.03618045869988044
749,0.9678819291353116
750,1.0308081916488063
751,1.0656095415288453
752,-0.08246176082676336
753,1.0082300502059773
754,1.0380135484213542
755,0.07903254099165802
756,1.0797074338698567
757,0.9361654808286168
758,-0.04777882036436014
759,-0.00482127207349755
760,1.0364104836368158
761,1.030762821158179
762,0.04577208414531883
763,1.0258042752992513
764,0.9997798606952336
765,1.0279572601216762
766,-0.07522689488990529
767,-0.020958134781483076
768,0.053280198875362506
769,0.9339546314304832
770,-0.020958122425900817
771,0.9945509960587695
772,0.007265650495222114
773,1.0441829079200828
774,1.004088562966387
775,0.959038148190847
776,0.9176138810174412
777,1.0751458803985932
778,1.1021763415896262
779,0.9477396931796523
780,1.018289780080919
781,1.0804072989040652
782,-0.04281028732661911
783,1.0032480903836443
784,0.9114169018278265
785,1.0607268096514764
786,0.8943706095429667
787,-0.009771776597286227
788,0.9423897874426258
789,1.0218258934280817
790,0.9889973783642497
791,0.9637304503700742
792,0.9739958822291784
793,0.9406744383936323
794,0.9718285534358053
795,1.1171952586641956
796,0.9679621649624606
797,1.030455801124633
798,0.003412133175970666
799,0.9985324390182807
800,0.9903211141545714
801,1.0319027734545236
802,1.0024344048101457
803,-0.04120568748894557
804,0.9840820275030043
805,1.015879855791904
806,1.0483135417009246
807,-0.07251253413119173
808,0.0025021075687925365
809,1.0060655810455883
810,0.9888362678535637
811,-0.07745492989158034
812,0.9676872297362025
813,0.9833467553233555
814,0.052300526353303914
815,1.0003340606943745
816,-0.005005934240139719
817,0.9988990214337207
818,1.0687269570663431
819,1.008434505003858
820,0.021011491893094574
821,0.9002599435698468
822,0.0449914103654127
823,0.969198009380651
824,-0.09200512795135718
825,0.9683293581857816
826,0.980733356110946
827,0.021204055084162704
828,0.9366991472896421
829,-0.002374700447478142
830,0.9597393360930092
831,1.0033647015111535
832,0.9561581995189431
833,0.9081192662382912
834,0.9855203115873996
835,-0.05077426202283955
836,0.9614316880726466
837,0.10311425808600508
838,0.9776240322865477
839,0.9964854714476286
840,1.0352428874349455
841,-0.027029307090346583
842,0.9209800565505861
843,0.9610900109801142
844,-0.03780708275786463
845,-0.01704040182631649
846,-0.04467450566276543
847,1.006843792170456
848,-0.016574637178824035
849,1.0128830288854884
850,0.9883910074451823
851,-0.011398657993878333
852,1.0293650402241887
853,0.9755719809886919
854,1.0068308942867021
855,-0.04979694564005753
856,0.9009006003784327
857,1.0405942066059146
858,0.043833431029049116
859,0.06214200938127389
860,-0.022595723119117676
861,0.9878329492155796
862,0.012879917031148665
863,0.057576951199219795
864,1.0495635717988225
865,0.9879826166594513
866,0.021007430771991877
867,1.0144072888049824
868,1.004538410597505
869,-0.10528777176553343
870,0.914936012534873
871,0.06996102920319167
872,1.0088456422880634
873,-0.010636310544924666
874,0.8806704188850834
875,1.0205317170730714
876,0.9852125069565159
877,0.018969045714709303
878,-0.02706328442502787
879,-0.01918319788102667
880,0.9374922619330823
881,0.03764639679972343
882,1.0949565614770065
883,1.0189795920184481
884,0.06595051570613156
885,-0.01736448320644539
886,0.04035078001228201
887,1.0082473990347578
888,0.9759340651997108
889,0.01271348929713737
890,-0.017756841318817523
891,1.0924827659761773
892,-0.03329470657896621
893,0.9936869419136972
894,1.0009683735522537
895,0.010619454909198965
896,-0.004440128569934356
897,0.003708426263309609
898,0.9788247447982499
899,-0.016601955732512264
900,0.9509484482070255
901,1.007962222407755
902,-0.03573356264197225
903,1.0218978558203706
904,0.9599257614293828
905,0.04133219719046879
906,1.0204885712164673
907,0.9839310081735944
908,-0.102409599655245
909,-0.021906806085408854
910,0.9455681567744666
911,1.0782615818765589
912,-0.022613031452846547
913,1.023714590014164
914,0.04585220158748926
915,0.979777285815003
916,0.9148320942043553
917,-0.012269235773594366
918,-0.015176242357219346
919,0.9200612882997115
920,0.039723648929781724
921,0.02946169612960034
922,0.9975288837306618
923,0.9991591496050627
924,0.9340484085321579
925,1.0386006335851736
926,1.0211904634992222
927,0.9675739560890798
928,1.0170547635993885
929,0.028291555067571264
930,0.8876775643424164
931,-0.004058571296295184
932,1.0525671484476828
933,0.9836576444340209
934,0.9952383829426736
935,-0.03631654245340626
936,0.9674420219989431
937,0.9683936033744501
938,1.0214958307766477
939,0.9298495389008881
940,1.0045336669275826
941,1.008393939716271
942,1.0850676544283826
943,1.0334854955021904
944,-0.03101221667571558
945,0.9923983802551641
946,1.0392329497938644
947,1.0154791912111336
948,1.0010435015983032
949,0.9252339958710386
950,0.02050475211491391
951,0.9829154488289567
952,1.0189383574943134
953,1.0033790670138358
954,-0.06437749620083516
955,0.020214756415228876
956,1.0131549453619144
957,0.9624659199143957
958,0.029243669095699597
959,0.9764058804513879
960,0.07780500960733251
961,0.009344154230837376
962,1.0260547380200666
963,-0.030509195341809126
964,1.0296759164531821
965,0.005061827138323149
966,0.037026081210974754
967,0.02090342683548333
968,0.995899221739748
969,0.04819653646890756
970,1.0308501909057302
971,0.05175227192451868
972,0.0016925220501471819
973,-0.1010547708969002
974,0.9410970382966561
975,1.0182056261278163
976,0.9561069320910888
977,0.0009479365928151959
978,0.9581350602838496
979,0.9583675359510035
980,0.9782009133223191
981,0.04302269252570869
982,0.11246952745042312
983,1.0307073823305009
984,0.8910317093131078
985,1.0194451333241688
986,0.8567760865282588
987,1.0061570070756463
988,-0.0015192742790550164
989,0.05900839536308299
990,-0.011883823788073903
991,0.9137636976533243
992,1.0632002374014833
993,1.023367109202351
994,0.9690686728215078
995,0.051163239181217894
996,-0.039451223765638456
997,1.0309594190041165
998,-0.002388798510157177
999,1.0003306381573862
1000,0.02918671112338959
1001,-0.02225896249539235
1002,0.9468210642006561
1003,1.018157764132676
1004,1.0289129620768773
1005,1.1540819192478682
1006,0.9491980336133679
1007,0.0614734189262861
1008,0.9811402866468963
1009,0.9744206203062952
1010,0.9621395204563957
1011,0.9818057532825993
1012,-0.010837698025884714
1013,0.06162654752192263
1014,1.0698517040212083
1015,-0.030617057314008038
1016,0.06175523178056522
1017,0.9920558769619884
1018,0.9949693275639416
1019,-0.0181528301838754
1020,0.9987058356854397
1021,0.9845992252016962
1022,0.9611390145710085
1023,0.992869123549701
1024,1.007633321402623
1025,1.004958087653878
1026,1.002733003647922
1027,1.0123523362209863
1028,0.98599390434983
1029,0.9833378006764617
1030,0.04877668281925423
1031,0.009968653066173274
1032,0.003375239076330003
1033,-0.03775325276338925
1034,0.06625393845998821
1035,0.98504920094011
1036,1.0265188626805253
1037,0.04199670489713488
1038,0.9672225530020345
1039,-0.08207804647712294
1040,-0.032160708973309256
1041,0.025837918274471308
1042,-0.010341954951754611
1043,1.0054300217113163
1044,-0.035676234609717826
1045,0.10561127438450826
1046,0.02082044059085776
1047,-0.006903453662901819
1048,0.9697556032855815
1049,0.01487728772713904
1050,-0.06484610828183014
1051,1.0278091436623413
1052,-0.023837966696848668
1053,-0.01984082884869603
1054,0.9725275645616037
1055,-0.029551359324146122
1056,0.993578792545694
1057,0.06073611714918642
1058,0.008145807784311798
1059,-0.008987076567578025
1060,0.9708414025328054
1061,1.0155831484033542
1062,1.0325796037041126
1063,1.1056943886495791
1064,1.0097575093951532
1065,1.0060782334517318
1066,0.9675738553289601
1067,1.0088567447320647
1068,1.0256228428961478
1069,1.0523015040551318
1070,-0.017902741954808593
1071,-0.012790036842131002
1072,1.0676171003825405
1073,0.992643543905238
1074,0.10703120002530253
1075,0.9720574128998042
1076,0.026870555598300726
1077,0.943767329653393
1078,0.958204811683083
1079,0.06937416524043881
1080,0.9709524994743375
1081,0.025170086623045863
1082,0.9313694737496853
1083,1.0309832747408532
1084,0.8835498092383037
1085,-0.02295904980170256
1086,1.0094577271355472
1087,1.0111300631770426
1088,-0.019120290641859543
1089,1.0561297411565598
1090,0.9678168819367858
1091,1.0474237271402744
1092,-0.028012022108545906
1093,0.07309989904092071
1094,0.959623555709655
1095,1.0188444121547475
1096,-0.05602336071091052
1097,1.076577321744814
1098,-0.042913502161202675
1099,0.017174648815026457
1100,0.0741876700146255
1101,1.058729820572014
1102,1.0623119557264697
1103,0.9934262103026926
1104,1.0281067512202904
1105,-0.05244033235002425
1106,1.0455338701601606
1107,0.041076750932923574
1108,1.0028049952022202
1109,-0.0915166617668667
1110,0.9698882085980308
1111,-0.005300941034275956
1112,0.041765488228327895
1113,-0.026180946315644563
1114,0.9793591688123524
1115,0.06299330363426746
1116,0.9631061855868466
1117,1.0670459648378061
1118,-0.029015498398559512
1119,0.0189208664935941
1120,1.025492271336469
1121,0.8832584850955423
1122,0.9993187100917476
1123,0.9401160335879396
1124,0.0038289441371495035
1125,0.9724184870042106
1126,1.0501771477700383
1127,1.0032441376661851
1128,1.0208566528667695
1129,0.9962823316618223
1130,-0.05827513742481616
1131,1.0065830404578067
1132,0.9999359983797084
1133,0.05269223185755711
1134,-0.003025441089496909
1135,0.033538388019687775
1136,-0.04942328547744662
1137,0.997749287817665
1138,1.0164190212448119
1139,0.9398259433823835
1140,-0.029907066237707596
1141,0.030807411991892877
1142,-0.0056574138318301135
1143,-0.0006721575295431739
1144,-0.03316174421424506
1145,0.9746077071871808
1146,-0.008482008126610393
1147,0.9343950093221501
1148,0.013251911963007273
1149,0.0033582394117739893
1150,0.018925643405536416
1151,0.030062336442332662
1152,-0.018682134904766754
1153,0.9973771099124338
1154,0.9975533017845443
1155,1.0120938454212451
1156,1.0467473158448577
1157,1.040913395465252
1158,0.9910367813545117
1159,0.9944670470867479
1160,0.9939302564306609
1161,0.8876428528328952
1162,1.0139405951492404
1163,-0.01624020732985593
1164,1.0288050797967483
1165,1.0220896462116746
1166,-0.038563129103306226
1167,0.9958118860431273
1168,0.9568415850404932
1169,0.0539126857258707
1170,0.017729673333148697
1171,-0.016501743192232497
1172,-0.0726893682186982
1173,0.978179054117539
1174,-0.017367635995018938
1175,0.9378519675439956
1176,1.0364401679534538
1177,1.0175807327349589
1178,0.9726059815024543
1179,-0.03560429412748875
1180,-0.04424930479081406
1181,0.9246903184069363
1182,0.983046109904372
1183,0.037313070479549175
1184,0.998177191430258
1185,0.9938009921208197
1186,0.9592899190798911
1187,0.9424067794667605
1188,0.028092558946251754
1189,-0.011704592434341072
1190,-0.057526349583348874
1191,0.9243820608017578
1192,0.9893634957465284
1193,1.027507900944235
1194,0.937606979938943
1195,1.031669800604325
1196,1.0054599810817848
1197,1.059112318109575
1198,1.0512021791256598
1199,0.97491177187892
1200,0.9645605548768501
1201,-0.003412669687102034
1202,1.0340207445973497
1203,1.0042243835927953
1204,0.9718465755502155
1205,0.05866993983692048
1206,1.0031372287973126
1207,0.9630998420090056
1208,0.04876286592372244
1209,0.9926239980204854
1210,0.9941891447775459
1211,1.0379794025270632
1212,0.027372914264627124
1213,0.040904919889851794
1214,1.033512219260881
1215,-0.04160676795581614
1216,0.9650569544087217
1217,0.9636553275848234
1218,0.011026496939554533
1219,0.015939199937306255
1220,1.07039953618027
1221,1.0808508302738993
1222,-0.004598430842520807
1223,-0.00466186605399179
1224,-0.04458258505908783
1225,0.028548897281855157
1226,0.023169621518839955
1227,1.0861077885072852
1228,0.9833230687564676
1229,1.0324084102091609
1230,0.9950291406380325
1231,-0.01291211264818213
1232,1.0454085485555027
1233,0.9632156632217472
1234,0.9737440975548741
1235,1.011574058317619
1236,0.9708071692001781
1237,1.0149348967737672
